45	0	7	22	1	32	16	1	17	36	20	18	16	14	41	42	17	5	22	44
29	15	0	34	1	41	25	46	37	45	17	43	9	19	5	44	49	21	29	49
18	18	10	0	41	37	18	4	5	14	14	6	26	1	36	16	2	43	48	20
46	47	46	43	0	32	20	45	46	34	10	40	24	33	32	49	38	22	20	15
1	9	48	22	3	0	10	18	35	43	11	44	37	30	13	25	12	5	43	7
17	31	37	44	25	44	0	8	48	26	36	4	42	45	47	4	13	21	45	45
22	9	20	44	7	16	20	0	50	1	18	42	15	8	8	25	28	28	16	7
29	27	41	7	1	14	11	23	0	39	33	35	24	26	5	49	1	25	33	2
8	8	24	45	14	11	48	3	8	0	35	42	7	39	1	29	4	31	47	30
20	31	38	48	21	32	3	50	31	21	0	15	20	6	29	48	23	30	13	28
47	10	29	49	28	9	50	48	25	47	19	0	28	46	36	30	32	4	47	9
1	6	38	40	8	27	4	7	33	3	7	11	0	46	48	39	49	8	26	16
10	20	27	42	9	4	30	31	39	41	17	10	22	0	17	18	35	34	20	48
46	7	30	23	41	25	39	44	47	50	20	38	2	26	0	35	37	29	9	22
1	21	50	43	13	22	29	3	38	25	40	25	5	3	2	0	38	49	25	24
12	33	8	36	48	40	28	9	8	13	2	42	45	33	34	30	0	39	16	42
42	50	31	18	1	35	2	46	32	31	7	14	15	9	26	50	31	0	38	7
11	35	25	8	43	38	36	16	47	31	7	12	13	35	22	4	46	21	0	42
8	25	23	36	47	38	6	5	1	13	28	13	2	33	36	17	20	49	8	0
3	46	43	35	23	16	48	41	1	13	42	44	40	21	21	24	33	45	8	27
0	49	14	2	48	11	47	49	48	17	47	10	42	40	15	27	40	36	22	42
26	0	24	27	31	1	1	38	14	26	33	6	25	7	30	8	39	1	46	50
20	17	0	22	32	28	37	7	48	24	49	38	33	16	21	29	9	28	4	18
5	25	49	0	13	42	12	5	31	38	41	43	44	49	27	2	11	33	18	44
49	33	40	6	0	7	50	6	49	28	28	24	6	1	11	49	24	7	36	29
4	30	17	49	4	0	50	26	24	2	22	36	36	21	24	49	4	41	23	19
6	50	48	2	17	43	0	7	39	35	24	20	13	39	36	36	36	6	39	1
1	26	17	2	27	37	45	0	48	48	6	4	2	27	6	19	20	15	2	26
7	36	36	42	7	10	27	32	0	42	23	12	46	45	46	23	31	1	7	26
17	3	16	10	47	50	6	36	21	0	22	42	12	10	21	18	35	11	4	37
19	48	12	14	50	41	1	18	44	36	0	14	30	12	33	36	17	15	36	31
28	5	49	38	4	45	42	26	41	46	16	0	22	44	40	11	5	8	20	28
47	11	44	8	42	15	30	29	38	5	40	7	0	27	41	8	33	6	47	29
4	21	25	50	44	3	14	40	3	17	19	7	29	0	19	10	38	14	24	9
47	33	49	29	7	37	22	4	7	30	19	27	8	45	0	42	18	42	26	47
32	28	15	4	16	14	30	34	31	38	15	14	31	41	1	0	9	19	36	43
23	10	20	37	26	29	23	46	21	25	42	49	29	18	22	19	0	41	48	8
38	26	29	3	31	5	44	44	33	46	7	32	15	45	26	44	17	0	1	43
1	35	32	27	47	13	5	13	33	22	26	7	24	4	17	35	14	47	0	29
48	48	21	43	3	37	9	29	17	4	31	13	29	49	33	7	39	4	25	0
