38	13	36	50	43	14	5	31	0	6	48	46	22	31	37	7	24	9	33	36	39	20	10	16	25	31	31	2	4	9	10	14	24	17	39	40	17	23	6	2	14	2	14	32	18	18	19	33	11	35	8	8	20	49	6	29	7	29	25	37	30	26	43	1	18	9	2	12	32	49	8	25	49	16	7	23	6	21	49	5	7	4	18	15	34	12	47	30	38	8	22	14	10	36	25	6	32	4	43	34
1	3	1	46	5	38	23	30	29	0	34	7	23	5	41	5	17	24	2	29	12	50	50	50	34	29	14	48	4	27	2	21	27	10	29	9	28	23	14	48	7	40	13	6	45	19	17	12	31	50	38	20	42	15	17	24	9	5	30	45	13	15	32	34	25	22	1	42	20	4	9	43	18	5	5	27	47	32	32	47	27	50	38	49	4	44	13	2	30	21	46	7	43	18	35	14	13	22	46	46
24	1	3	19	20	3	47	32	50	22	0	31	44	29	22	40	23	24	10	14	30	28	1	11	15	39	43	43	26	4	31	17	33	40	40	2	50	16	18	23	24	7	44	47	7	28	1	36	31	17	19	38	6	37	41	40	13	27	18	28	31	40	30	7	42	37	42	25	47	44	9	39	11	27	13	8	41	42	20	26	25	38	48	24	47	30	36	21	29	42	4	14	41	36	12	48	8	26	8	20
34	22	49	18	39	17	38	45	14	13	30	0	47	17	25	2	42	24	31	18	37	42	41	32	50	16	50	17	36	26	29	35	38	49	15	34	21	6	33	27	7	9	18	40	28	33	8	6	15	43	29	34	17	46	4	14	50	4	32	3	43	8	42	11	41	17	1	18	31	41	22	49	5	42	9	28	30	39	2	47	47	46	17	41	20	46	2	36	44	26	41	35	6	50	40	36	17	26	25	12
32	27	9	31	2	4	40	5	5	41	6	40	0	47	42	36	47	34	27	30	22	30	12	41	2	5	3	36	42	31	32	40	13	1	33	31	7	39	39	25	43	1	29	18	1	44	44	34	49	31	35	4	41	32	1	37	50	7	23	46	42	32	42	18	20	31	23	2	1	36	22	22	19	26	34	50	44	3	30	29	29	42	28	33	27	9	23	9	37	42	36	1	13	21	35	11	16	4	16	5
28	23	16	22	13	27	10	30	2	26	3	8	42	0	4	50	1	3	29	40	14	5	17	3	4	34	47	9	42	50	31	19	19	43	9	33	15	45	27	25	10	17	17	44	1	30	13	38	36	19	39	21	32	28	47	31	16	16	6	50	26	13	3	50	38	21	38	17	7	27	27	30	44	25	1	8	45	1	32	39	25	21	37	9	38	14	18	2	19	34	4	28	11	2	36	23	36	35	13	27
4	18	29	14	44	50	11	33	42	26	48	39	44	50	0	6	8	34	15	5	29	4	46	3	22	7	2	10	35	16	21	32	38	45	4	45	29	28	4	27	39	28	27	21	9	16	15	24	21	26	12	30	36	10	35	15	22	32	37	33	13	24	10	24	28	36	17	43	32	20	29	7	45	34	25	39	49	35	38	39	46	10	50	41	34	7	39	15	32	14	11	33	17	45	29	27	21	5	31	45
10	18	35	25	22	24	4	33	39	25	48	20	20	44	4	0	30	41	10	43	34	9	45	4	37	38	24	15	30	13	39	36	45	33	44	48	21	50	24	12	30	29	27	13	49	27	18	14	33	29	33	6	13	24	47	46	33	9	6	29	31	9	35	37	26	47	38	2	32	17	18	19	37	40	48	23	43	45	21	37	45	37	2	4	37	22	19	7	3	5	43	20	45	39	27	42	26	34	11	7
24	48	44	18	26	2	20	41	12	8	28	44	2	3	50	47	0	7	37	34	17	25	45	47	20	42	7	23	20	35	2	33	47	43	17	17	43	16	33	33	2	16	2	20	22	8	30	16	4	12	42	29	46	28	14	5	47	8	49	19	22	42	10	8	26	8	45	6	41	12	46	4	19	16	26	35	50	8	2	1	22	2	5	29	44	9	14	39	40	45	48	35	42	16	28	34	36	31	19	5
8	35	40	11	32	23	28	34	30	31	20	27	5	12	9	24	2	0	11	24	13	45	49	42	2	23	37	43	29	11	3	49	39	24	4	39	42	11	45	41	50	31	37	32	25	5	42	6	22	31	14	1	44	30	37	37	11	8	30	49	7	17	37	47	46	41	38	49	21	22	13	17	44	8	14	35	16	34	3	45	29	44	36	12	44	27	42	40	14	11	17	8	16	30	9	11	28	23	49	16
11	18	9	25	36	43	24	18	28	36	40	44	32	49	44	11	17	36	0	5	26	20	47	13	9	22	30	29	22	46	36	24	23	7	1	44	16	50	45	6	13	33	15	12	44	23	7	42	32	10	19	26	24	25	35	24	4	24	39	14	6	2	30	24	25	37	21	4	4	2	34	46	36	27	3	37	3	6	38	45	13	37	46	48	5	44	29	48	44	25	4	31	9	30	45	33	5	19	22	20
1	44	29	43	33	11	24	16	23	38	26	2	20	48	20	47	36	9	21	0	11	32	25	9	5	40	41	24	30	3	48	39	44	29	20	3	40	10	23	42	3	50	35	1	26	44	30	25	48	49	38	22	34	27	31	35	40	20	39	43	1	18	42	32	7	30	34	24	47	4	9	39	42	26	39	6	13	18	5	35	46	40	34	31	6	22	1	46	15	32	43	4	24	33	14	4	14	19	40	22
24	22	12	40	47	21	33	45	22	50	12	38	38	27	15	31	27	2	39	42	0	15	20	8	40	11	15	27	40	48	37	18	16	5	18	3	8	20	31	38	13	16	45	7	40	49	14	4	8	30	15	5	30	15	37	24	24	8	7	37	22	32	46	34	48	6	5	13	35	43	50	20	21	16	9	38	8	9	9	25	45	42	23	32	10	41	40	7	34	10	25	44	18	6	1	10	46	29	3	33
34	45	40	30	12	39	5	30	4	34	4	24	46	18	17	14	25	38	26	33	50	0	32	12	19	18	38	13	14	30	5	9	29	31	34	45	1	49	36	38	33	49	25	3	40	5	21	44	11	27	20	48	49	6	2	41	33	28	23	25	10	47	25	3	1	4	8	14	31	23	31	50	11	9	15	29	46	44	25	36	27	12	36	12	28	38	14	27	34	10	1	23	34	35	46	8	37	40	16	13
43	10	6	6	7	44	25	28	47	23	1	37	39	15	2	18	36	9	43	37	14	29	0	19	29	6	23	39	12	21	28	26	5	19	47	19	41	38	19	41	32	10	49	6	3	12	29	33	10	11	7	31	42	20	21	47	38	41	18	20	43	24	28	23	30	8	8	42	13	24	39	36	35	34	49	16	22	32	44	6	30	29	3	24	12	36	16	16	49	11	10	15	2	50	38	30	26	42	23	38
13	48	41	50	46	46	5	27	39	45	45	20	17	47	40	35	45	33	44	46	40	1	15	0	10	34	39	24	14	35	44	40	33	8	22	31	1	35	28	30	10	13	26	9	33	30	33	41	32	45	20	38	32	31	40	41	15	2	40	25	24	26	31	13	26	18	39	8	50	6	8	20	22	29	18	32	23	48	3	21	28	17	24	42	1	25	21	15	14	36	2	24	31	46	19	11	30	17	17	42
1	28	45	17	29	48	11	21	26	38	45	21	27	50	50	21	19	15	1	9	30	25	41	1	0	48	17	28	1	4	39	13	48	39	49	27	2	41	2	28	20	32	24	30	45	34	46	34	37	38	12	41	42	44	39	16	6	10	4	15	6	30	28	32	18	45	2	3	16	22	41	42	10	26	18	45	9	9	3	41	7	29	9	46	32	25	44	45	4	30	46	19	30	44	31	30	20	24	5	17
15	46	35	29	14	19	46	19	30	2	50	30	26	49	20	44	1	39	28	36	47	27	16	41	27	0	46	50	38	42	34	34	32	16	50	26	40	10	46	41	10	8	14	45	29	20	3	23	18	35	13	4	48	40	49	6	35	28	3	2	1	17	47	29	3	41	15	34	3	46	3	42	30	49	29	50	43	9	11	21	13	24	31	21	4	19	46	20	34	40	3	47	40	10	24	37	17	8	34	45
34	11	45	46	25	26	48	29	21	29	50	6	19	47	25	25	30	22	48	26	32	5	27	1	42	25	0	40	19	13	4	15	49	31	29	13	28	26	43	50	39	41	9	32	2	46	36	46	38	9	12	1	43	8	26	13	19	2	16	46	29	22	31	2	10	36	25	19	5	35	15	45	40	1	27	19	42	10	17	37	3	35	21	38	10	1	17	42	44	22	35	25	34	37	42	3	37	39	11	24
4	26	49	39	6	14	21	15	45	23	8	1	5	32	41	30	40	47	2	49	34	24	12	18	21	7	31	0	1	36	23	21	27	42	37	14	40	32	10	35	15	42	3	16	19	8	10	50	31	33	1	18	24	34	16	33	36	12	18	44	16	36	31	19	15	50	1	47	42	29	38	17	30	12	50	46	17	28	22	11	34	47	47	1	7	28	36	11	33	43	36	22	7	50	13	10	44	18	28	19
22	10	42	33	7	3	42	47	4	14	43	5	38	38	47	20	43	14	43	39	40	48	26	47	37	38	29	14	0	31	36	44	37	17	25	1	47	34	22	39	30	4	21	30	42	39	14	1	28	8	18	34	43	25	12	32	10	23	47	25	2	30	35	32	1	32	8	41	2	50	31	26	41	14	10	50	40	27	16	4	20	11	22	12	40	42	10	46	37	7	28	44	40	18	17	24	49	17	2	44
27	12	24	10	42	17	10	13	25	27	37	45	30	42	3	1	45	37	22	34	17	4	24	14	7	27	47	10	2	0	36	18	9	42	17	25	3	34	14	46	39	41	38	20	1	1	8	2	44	8	35	39	1	30	13	43	1	2	16	21	32	19	7	19	43	4	6	33	34	25	7	50	20	7	24	7	36	40	42	13	21	23	18	2	14	37	18	15	35	6	31	11	1	1	40	9	40	19	46	29
40	26	19	27	44	25	29	12	48	1	12	31	2	37	45	34	35	17	13	24	24	19	31	12	35	8	13	48	19	11	0	8	18	3	38	17	33	9	35	47	45	38	12	22	28	3	37	10	36	49	47	12	15	9	3	20	10	28	39	8	32	3	42	47	18	14	11	16	44	4	5	37	12	45	39	15	34	48	4	16	2	28	2	38	16	46	33	15	11	29	24	18	24	21	19	46	1	41	33	2
49	8	44	35	40	27	23	45	32	22	22	48	47	24	40	31	17	28	28	3	31	19	6	43	1	28	30	13	15	6	46	0	26	13	25	10	29	18	25	2	10	30	35	43	25	26	39	13	23	36	1	36	48	47	34	6	15	34	9	17	43	10	3	16	11	23	4	33	5	44	21	15	25	31	40	29	42	48	21	3	33	49	6	45	36	7	27	27	28	32	35	41	45	19	49	2	24	1	41	36
3	7	41	31	9	43	30	9	37	44	16	50	24	2	41	46	21	39	35	3	36	31	41	49	32	16	5	27	35	22	39	39	0	40	20	14	19	9	34	48	44	2	41	41	34	25	20	28	19	50	24	12	16	36	12	8	23	2	39	31	23	7	12	8	44	17	14	22	39	25	7	9	38	7	48	35	4	22	7	10	50	29	39	20	11	12	43	17	25	12	43	25	5	20	21	12	28	14	11	16
3	33	43	5	23	40	3	45	28	32	39	48	37	17	35	49	27	43	43	8	12	42	33	25	29	15	18	23	49	8	45	30	9	0	11	30	25	11	13	16	22	2	34	11	42	38	3	1	14	34	38	40	24	33	18	37	25	44	35	40	17	3	30	3	31	22	47	21	7	37	19	15	26	24	20	46	13	7	3	31	33	45	1	6	42	29	27	24	4	31	11	43	10	33	23	10	10	29	22	40
46	3	43	21	10	38	14	41	47	32	29	35	27	6	33	3	10	46	19	9	6	35	18	5	10	40	3	17	22	9	12	1	26	45	0	17	33	19	32	40	12	7	42	42	2	25	29	30	5	1	26	29	33	49	20	16	43	32	35	1	5	48	37	27	23	28	14	25	28	4	1	26	27	18	36	10	10	34	28	14	18	24	21	47	7	41	11	17	13	14	16	32	30	13	41	21	28	49	16	33
14	10	12	42	6	39	23	28	33	18	48	18	32	38	37	17	29	39	22	25	22	9	40	26	24	42	5	48	41	4	41	25	31	7	1	0	4	23	24	46	35	35	49	7	25	20	34	27	36	30	27	8	16	1	32	40	25	32	37	16	34	31	50	33	26	4	43	7	20	2	15	16	36	34	16	4	25	8	11	40	34	36	18	41	21	24	27	9	26	22	47	19	14	47	2	11	26	3	47	38
16	39	2	18	21	6	19	23	50	18	33	21	26	3	18	16	40	40	7	41	18	46	4	49	12	5	28	47	31	24	46	12	4	14	7	29	0	8	10	34	15	29	5	7	19	12	43	30	47	28	49	11	37	50	23	9	43	11	19	44	36	19	5	49	28	40	19	21	27	19	8	41	48	21	1	28	4	44	48	41	18	37	15	4	46	27	13	11	5	8	8	34	21	33	10	36	7	40	26	44
14	34	1	1	36	43	8	24	46	39	23	6	19	42	17	44	30	33	36	7	47	38	25	13	40	8	29	6	14	35	22	42	18	25	6	25	36	0	47	26	35	14	38	41	30	33	10	46	7	49	50	41	45	41	24	9	38	5	27	47	29	11	11	24	8	2	8	49	15	14	15	24	5	46	8	25	35	42	43	28	39	10	12	13	16	16	24	48	47	17	25	26	13	11	44	15	25	24	13	24
30	7	12	16	25	22	11	30	46	31	32	33	40	28	12	22	36	41	49	22	34	38	48	20	10	34	20	16	17	7	7	25	12	36	45	14	31	5	0	21	38	18	39	50	43	48	10	37	16	43	39	6	4	35	21	22	9	8	48	50	11	25	14	11	5	13	30	5	34	23	41	3	22	45	48	11	4	33	50	3	36	4	8	24	46	29	47	24	21	15	39	48	45	45	12	2	31	23	28	30
1	33	37	50	1	36	6	33	44	39	42	3	44	38	12	11	39	49	34	6	46	2	6	49	39	18	17	43	11	36	41	41	5	21	17	31	43	10	2	0	6	11	9	27	7	50	8	2	25	28	26	31	43	24	2	34	1	21	47	7	31	7	42	49	33	37	25	48	29	7	36	41	18	12	46	29	14	34	28	46	21	45	17	7	5	29	32	14	12	1	45	16	46	34	5	23	11	40	10	6
7	5	31	29	30	39	48	26	22	12	31	36	26	14	22	25	6	42	16	25	17	50	44	49	27	21	15	29	20	15	19	37	13	4	13	42	24	6	19	25	0	21	12	5	13	33	40	34	7	24	28	42	19	44	11	27	29	38	19	14	25	44	26	23	36	11	39	44	21	7	49	19	18	41	50	5	27	2	33	48	46	44	23	50	16	31	34	9	4	49	4	43	21	24	1	18	40	17	27	27
42	8	3	50	3	28	2	13	7	26	8	12	1	27	3	37	30	42	22	10	20	32	30	4	38	42	15	32	20	50	13	47	50	16	40	49	31	39	26	39	5	0	14	43	5	39	2	32	41	20	17	14	25	16	49	24	14	42	48	14	14	45	14	36	4	10	4	32	35	2	26	40	6	26	43	11	12	27	17	10	16	12	18	44	4	41	29	19	38	30	10	44	27	2	34	25	21	44	36	42
5	1	39	34	20	11	19	15	35	11	13	45	14	46	1	38	37	41	37	47	49	23	23	5	35	22	8	15	36	43	46	5	29	18	43	42	14	49	37	10	47	15	0	7	44	29	28	29	36	26	38	4	45	17	27	6	23	46	36	4	30	22	18	39	12	3	6	17	8	50	14	31	31	45	37	28	50	49	7	43	3	15	50	12	41	25	23	28	33	18	28	33	46	28	19	40	15	50	23	16
47	9	10	31	49	20	8	5	46	32	30	2	16	4	29	5	39	25	33	44	42	42	17	11	21	42	44	28	37	1	3	49	2	25	11	10	31	2	13	50	39	29	31	0	11	17	43	46	20	41	45	14	25	33	48	5	45	2	25	20	40	42	34	31	42	36	45	28	37	11	11	13	38	43	10	45	17	18	19	44	15	8	16	12	31	28	36	31	20	38	26	35	47	44	46	37	21	22	13	50
7	11	12	46	14	13	3	45	4	45	14	43	38	28	37	27	8	23	31	34	6	49	15	45	20	19	7	27	35	21	29	15	7	41	19	11	24	45	18	36	45	15	38	34	0	29	36	42	2	15	2	15	27	8	11	18	27	42	46	7	46	6	47	30	39	36	39	27	2	7	12	18	20	38	48	11	13	18	5	5	49	7	35	50	36	1	23	49	45	5	20	27	13	25	8	22	35	9	38	7
47	20	18	16	45	50	10	13	38	12	3	11	32	50	11	31	32	41	5	10	16	19	37	9	43	16	10	19	3	28	35	37	4	42	43	23	20	22	16	27	13	1	28	26	29	0	43	30	49	39	27	24	36	38	4	26	29	21	15	31	5	30	19	38	13	39	32	15	20	35	24	46	19	7	21	28	13	38	40	34	24	21	34	36	41	3	47	18	27	43	4	8	6	11	47	33	25	46	9	39
20	40	49	44	23	47	3	38	35	2	19	43	31	3	17	10	34	33	17	17	9	25	1	11	23	48	29	40	8	48	5	34	43	3	50	1	3	26	50	31	23	7	45	37	44	17	0	1	9	15	15	8	27	11	27	31	38	41	46	48	28	13	2	18	40	29	43	47	19	36	7	47	2	47	44	18	2	26	21	14	17	44	37	46	36	14	32	23	4	7	35	6	19	9	48	7	46	45	12	45
42	32	3	39	3	50	38	22	34	16	45	6	46	16	26	15	9	25	22	10	37	29	22	39	26	25	47	34	42	3	50	15	44	39	24	7	46	42	29	15	20	5	41	5	45	28	46	0	2	41	32	40	5	12	16	40	44	40	40	45	11	49	30	5	26	47	13	43	45	18	37	31	10	21	36	34	43	19	20	23	18	32	45	33	45	50	3	6	39	19	31	10	13	28	21	10	6	21	8	31
48	50	26	8	42	27	20	11	47	30	46	13	26	47	44	40	22	18	32	45	33	10	32	38	42	29	28	8	26	8	20	1	21	21	42	10	17	19	34	11	45	43	25	47	44	25	14	31	0	28	24	32	19	4	32	4	22	28	19	31	19	42	24	4	21	42	49	43	48	31	9	38	8	50	23	49	7	30	9	8	5	6	9	21	44	37	7	18	37	7	13	34	10	32	35	26	40	36	4	41
23	36	43	42	21	12	4	37	33	38	12	45	49	46	42	32	42	33	35	29	1	10	45	10	10	42	12	17	13	21	7	32	1	19	35	7	43	4	46	24	26	46	18	49	37	43	22	6	17	0	39	34	38	18	16	37	45	49	31	29	24	39	39	26	12	43	23	8	50	50	11	25	20	37	45	11	6	40	43	42	18	30	41	12	18	15	31	26	8	20	46	5	35	24	7	32	34	45	45	9
45	41	28	50	38	15	29	15	50	38	46	23	11	45	22	20	49	9	46	27	26	13	36	16	13	9	37	24	38	33	15	48	36	19	40	38	19	36	22	27	42	27	11	27	42	22	39	7	19	42	0	43	2	28	50	30	15	46	23	20	9	34	27	30	24	25	27	25	16	19	28	1	28	3	20	28	12	42	44	17	50	49	23	26	24	39	7	1	7	1	45	5	2	15	34	34	21	32	39	25
1	28	29	32	35	17	48	48	16	32	11	41	20	3	45	50	42	33	29	31	31	38	35	28	19	50	10	7	5	29	12	45	13	38	14	35	14	37	33	19	50	6	14	13	20	6	38	18	46	9	38	0	12	30	37	47	3	20	50	46	9	33	15	37	23	43	12	30	41	23	35	14	50	32	41	33	44	20	40	50	26	30	26	47	22	25	18	8	3	38	28	26	48	37	39	43	49	22	20	21
14	9	3	25	29	44	11	28	40	30	21	11	28	22	17	2	29	44	17	42	19	3	16	4	21	15	14	20	49	29	47	9	24	2	18	40	47	49	31	12	11	33	46	42	38	20	45	21	18	17	17	47	0	29	5	41	4	5	8	46	47	10	33	15	15	24	18	41	30	18	2	18	28	43	46	8	23	9	16	27	48	35	12	38	40	29	19	33	18	40	24	18	49	1	13	48	40	45	6	32
20	4	48	17	36	48	19	2	3	27	43	11	30	13	35	14	9	8	41	29	42	20	40	26	12	11	2	43	40	6	37	6	15	28	11	31	6	34	47	18	8	46	34	16	33	3	15	8	34	22	47	33	4	0	23	3	41	19	26	37	19	12	26	6	16	23	27	27	33	13	6	39	48	31	42	3	43	6	31	7	47	35	15	39	28	46	5	10	41	6	35	48	29	24	9	34	3	48	17	18
15	18	2	29	1	35	39	42	34	37	22	23	14	21	32	7	24	39	44	30	45	11	27	21	6	47	13	40	27	4	39	21	15	5	20	33	9	24	31	46	11	37	31	6	33	29	2	32	14	29	11	28	3	48	0	7	24	29	7	18	49	11	2	31	47	20	20	7	11	40	20	39	5	17	18	26	49	13	32	18	39	32	9	1	18	33	17	32	3	9	4	6	21	1	48	19	26	16	22	14
43	39	37	23	19	12	18	6	31	35	20	8	38	6	19	33	49	38	42	19	15	33	11	40	10	2	19	1	46	24	29	16	9	32	12	11	18	50	18	17	29	11	1	23	2	13	12	47	48	6	31	18	16	50	18	0	2	14	8	39	4	20	40	33	40	39	29	15	32	1	24	7	31	5	8	19	15	19	45	41	48	39	38	49	4	43	38	25	30	42	33	12	8	26	19	14	11	33	27	14
15	17	40	1	13	17	44	48	5	49	42	34	32	23	25	42	22	1	8	44	30	2	18	35	27	32	47	33	10	25	17	35	28	7	44	7	48	25	44	40	27	5	2	8	11	10	15	42	42	7	48	17	31	40	32	22	0	47	37	2	20	25	15	44	29	4	2	42	11	9	2	43	28	40	6	11	26	4	14	9	29	35	13	38	44	38	4	24	38	33	11	20	49	30	13	18	27	41	32	1
50	13	22	36	19	10	50	5	26	17	41	39	34	16	32	7	49	34	27	48	1	45	7	22	35	18	43	34	19	19	43	6	33	3	37	26	46	37	7	22	21	27	32	31	45	35	11	6	33	28	33	27	8	30	35	1	33	0	35	18	3	32	21	34	38	46	46	27	2	41	27	37	42	44	15	37	39	38	16	39	46	34	1	41	8	31	10	36	23	49	7	16	3	9	9	26	27	5	34	6
24	42	29	15	32	3	22	22	40	24	28	44	38	13	14	17	9	16	10	44	4	21	41	5	33	10	2	3	48	24	7	43	24	15	13	21	21	22	49	48	28	34	40	25	1	5	5	12	13	15	32	32	9	24	26	47	27	42	0	47	10	37	14	30	37	49	23	1	23	46	33	36	20	18	26	24	4	13	17	10	2	36	16	35	15	38	36	41	34	32	38	29	5	14	46	31	25	9	37	39
45	17	8	46	18	37	38	48	17	7	6	34	40	24	29	9	19	13	11	29	40	21	45	37	49	49	28	40	23	45	30	16	44	1	9	37	37	49	10	42	33	7	49	12	5	5	6	25	44	5	29	3	28	47	24	10	28	2	3	0	5	22	9	12	48	9	15	38	15	38	20	28	26	17	24	30	44	6	1	42	45	15	19	11	10	20	6	29	22	6	14	12	34	43	25	12	23	40	38	18
8	15	33	4	39	1	19	45	4	27	33	36	19	47	3	41	30	47	42	46	32	38	21	10	39	39	19	40	47	27	45	42	16	42	4	16	14	20	25	7	33	20	13	4	41	49	32	25	37	46	44	11	34	2	29	34	50	29	11	21	0	17	50	14	21	48	1	9	20	28	10	44	30	47	32	2	6	13	21	43	7	13	42	1	17	45	40	10	1	19	32	13	50	42	8	4	8	14	48	22
4	8	40	40	4	21	25	38	21	33	24	22	17	23	45	24	46	47	6	2	26	23	6	39	42	32	22	40	38	20	40	6	44	21	22	49	17	43	32	9	22	3	47	35	2	49	32	48	41	6	6	9	49	12	17	19	31	29	35	28	49	0	36	42	48	4	35	11	32	37	38	6	42	3	35	3	31	30	21	30	26	38	35	23	35	27	3	24	40	33	20	24	8	17	7	13	16	32	36	47
16	1	44	42	35	40	14	35	14	21	25	26	40	21	4	9	46	7	3	3	8	25	37	6	43	35	38	36	23	13	13	4	12	28	7	25	19	34	32	29	30	20	19	29	38	43	28	14	44	4	4	42	39	6	13	27	6	38	37	24	2	48	0	28	43	37	17	1	44	16	33	36	42	12	42	45	16	34	20	7	12	49	3	19	47	2	38	2	16	42	13	11	40	41	9	34	48	4	38	24
19	33	4	10	27	24	29	48	15	31	48	27	20	45	32	2	20	3	43	4	13	38	37	3	3	41	13	25	48	23	31	47	39	31	23	25	21	38	23	12	34	24	43	12	3	27	18	6	10	50	13	31	19	33	35	3	6	24	27	3	13	11	26	0	26	21	35	37	1	45	41	21	14	20	1	8	49	38	17	38	8	5	46	4	26	47	17	25	48	1	42	16	21	25	15	26	14	14	19	21
43	14	14	20	5	44	17	24	25	2	7	34	46	19	46	25	23	2	47	16	33	45	13	22	24	9	7	45	22	38	35	49	50	26	39	1	18	10	18	48	15	29	1	20	12	25	13	19	12	32	10	28	11	33	37	23	35	36	17	50	45	44	21	36	0	44	16	19	17	47	23	38	2	40	41	47	40	5	34	15	15	36	35	21	30	21	10	27	19	3	36	6	24	15	6	16	15	5	10	11
43	44	20	40	47	41	27	35	21	29	37	40	40	15	20	16	6	19	45	2	8	28	17	8	37	2	39	44	33	42	15	36	5	42	38	6	47	23	39	27	4	47	50	42	31	44	11	18	21	38	7	20	43	11	40	1	15	47	30	26	26	4	3	29	16	0	13	43	31	2	8	43	47	45	23	18	14	8	6	13	45	32	31	29	50	41	25	14	13	33	3	47	4	8	34	42	41	31	32	43
